rushing_yards,two_point_conversions,activated,fumbles_lost,receiving_touchdowns,name,extra_points_made,targets,opponent,receiving_average,rushing_touchdowns,passing_rating,game_date,season_week,home_or_away,team,passing_attempts,passing_completions,receiving_long,passing_touchdowns,receiving_yards,fumbles,passing_completion_percentage,passing_yards,player_id,week,receptions,played,rushing_attempts,position_category,passing_interceptions,year,rushing_long,rushing_average,field_goals_made,position,passing_yards_line,over_passing_yards,passing_touchdowns_line,over_passing_touchdowns,passing_interceptions_line,over_passing_interceptions,passing_attempts_line,over_passing_attempts,passing_completions_line,over_passing_completions,rushing_yards_line,over_rushing_yards,rushing_touchdowns_line,over_rushing_touchdowns,rushing_attempts_line,over_rushing_attempts,rushing_long_line,over_rushing_long,receiving_yards_line,over_receiving_yards,receiving_touchdowns_line,over_receiving_touchdowns,receptions_line,over_receptions,targets_line,over_targets,receiving_long_line,over_receiving_long,fumbles_line,over_fumbles,fumbles_lost_line,over_fumbles_lost,two_point_conversions_line,over_two_point_conversions
97.9,0.0,1,0.0,0.0,Tony Pollard,0,2.5,MIA,11.1,1.2,0,2024-09-30T19:30:00,2024_week_4,AWAY,TEN,0.0,0.0,17.8,0.0,22.3,0.0,0,0.0,20912,4,2.5,1,24.5,OFF,0.0,2024,45.6,5,0,RB,0.0,0,4.5,0,2.0,0,2.0,0,0.0,0,104.5,0,1.0,1,23.5,1,44.5,1,20.0,1,5.0,0,2.5,0,2.5,0,19.5,0,1.5,0,3.0,0,1.0,0
44.5,0.0,1,0.0,0.0,David Montgomery,0,1.2,SEA,44.5,1.2,0,2024-09-30T20:15:00,2024_week_4,HOME,DET,0.0,0.0,44.5,0.0,44.5,0.0,0,0.0,20882,4,1.2,1,13.4,OFF,0.0,2024,14.5,4.1,0,RB,1.0,0,3.5,0,4.0,0,1.0,0,3.0,0,41.0,1,1.5,0,14.5,0,14.0,1,47.5,0,4.5,0,1.0,1,1.5,0,42.0,1,4.5,0,4.5,0,0.5,0
0.0,0.0,1,1.2,0.0,Garrett Wilson,0,9.9,DEN,10.2,0.0,0,2024-09-29T13:00:00,2024_week_4,HOME,NYJ,0.0,0.0,25.6,0.0,45.6,1.2,0,0.0,23122,4,6.2,1,0.0,OFF,0.0,2024,0.0,0,0,WR,1.5,0,2.0,0,3.5,0,2.0,0,1.0,0,5.0,0,0.5,0,1.0,0,0.0,0,43.5,1,0.5,0,6.5,0,10.0,0,26.5,0,1.0,1,1.5,0,0.0,0
0.0,0.0,1,0.0,0.0,Mark Andrews,0,1.2,BUF,0,0.0,0,2024-09-29T20:20:00,2024_week_4,HOME,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19803,4,0.0,1,0.0,OFF,0.0,2024,0.0,0,0,TE,1.0,0,0.0,0,0.0,0,2.5,0,4.0,0,2.0,0,3.0,0,1.5,0,0.5,0,2.5,0,3.0,0,2.0,0,1.0,1,3.0,0,1.0,0,0.5,0,2.0,0
0.0,0.0,1,0.0,0.0,Dallas Goedert,0,9.9,TB,11,0.0,0,2024-09-29T13:00:00,2024_week_4,AWAY,PHI,0.0,0.0,20.0,0.0,69.0,0.0,0,0.0,19863,4,8.7,1,0.0,OFF,0.0,2024,0.0,0,0,TE,4.0,0,1.0,0,4.0,0,4.5,0,4.5,0,2.0,0,3.5,0,2.5,0,1.0,0,74.0,0,0.0,0,9.0,0,10.5,0,19.5,1,4.5,0,0.5,0,2.5,0
0.0,0.0,1,0.0,0.0,Kyle Pitts,0,3.7,NO,0,0.0,0,2024-09-29T13:00:00,2024_week_4,HOME,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,22508,4,0.0,1,0.0,OFF,0.0,2024,0.0,0,0,TE,4.0,0,4.0,0,4.0,0,3.0,0,2.5,0,1.5,0,4.0,0,2.0,0,1.0,0,0.5,0,0.0,0,4.0,0,4.0,0,2.5,0,4.5,0,4.0,0,4.0,0
22.3,0.0,1,1.2,0.0,Jalen Hurts,0,0.0,TB,0,1.2,94.8,2024-09-29T13:00:00,2024_week_4,AWAY,PHI,33.4,20.0,0.0,1.2,0.0,2.5,66.8,175.9,21831,4,0.0,1,9.9,OFF,0.0,2024,8.7,3.1,0,QB,193.0,0,1.0,1,5.0,0,34.5,0,21.0,0,24.5,0,1.5,0,11.0,0,8.5,1,3.0,0,2.0,0,3.5,0,1.0,0,3.0,0,2.5,0,1.0,1,4.5,0
0.0,0.0,1,0.0,0.0,Drake London,0,13.4,NO,11.9,0.0,0,2024-09-29T13:00:00,2024_week_4,HOME,ATL,0.0,0.0,17.8,0.0,71.2,0.0,0,0.0,23151,4,7.4,1,0.0,OFF,0.0,2024,0.0,0,0,WR,2.0,0,1.0,0,3.0,0,4.5,0,0.5,0,3.5,0,4.0,0,4.5,0,5.0,0,78.0,0,2.0,0,7.5,0,12.5,1,17.5,1,0.0,0,1.5,0,4.5,0
127.5,0.0,1,0.0,0.0,Josh Jacobs,0,3.1,LAR,36.7,3.1,0,2024-10-06T16:25:00,2024_week_5,AWAY,GB,0.0,0.0,36.7,0.0,36.7,0.0,0,0.0,20824,5,3.1,1,33.2,OFF,0.0,2024,22.7,11.6,0,RB,2.0,0,0.5,0,2.0,0,2.5,0,3.0,0,117.0,1,3.0,1,34.0,0,23.5,0,34.0,1,2.0,0,3.0,1,3.5,0,39.0,0,4.5,0,2.5,0,2.0,0
50.7,0.0,1,0.0,0.0,Aaron Jones,0,3.1,NYJ,41.9,0.0,0,2024-10-06T09:30:00,2024_week_5,HOME,MIN,0.0,0.0,41.9,0.0,41.9,0.0,0,0.0,19045,5,3.1,1,12.2,OFF,0.0,2024,15.7,12.5,0,RB,3.5,0,4.0,0,0.5,0,3.0,0,3.0,0,51.0,0,2.0,0,12.0,1,15.5,1,41.5,1,4.5,0,3.0,1,3.5,0,39.5,1,0.5,0,1.5,0,4.5,0
0.0,0.0,1,0.0,0.0,Justin Jefferson,0,24.5,NYJ,26.7,0.0,0,2024-10-06T09:30:00,2024_week_5,HOME,MIN,0.0,0.0,47.2,0.0,160.7,3.1,0,0.0,21685,5,10.5,1,0.0,OFF,0.0,2024,0.0,0,0,WR,3.5,0,3.5,0,2.5,0,3.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0.5,0,145.5,1,2.5,0,9.5,1,22.0,1,43.5,1,3.0,1,4.5,0,1.0,0
0.0,0.0,1,0.0,6.1,Ja'Marr Chase,0,21.0,BAL,33.7,0.0,0,2024-10-06T13:00:00,2024_week_5,HOME,CIN,0.0,0.0,122.3,0.0,337.2,0.0,0,0.0,22564,5,17.5,1,0.0,OFF,0.0,2024,0.0,0,0,WR,4.0,0,1.0,0,4.0,0,1.0,0,3.0,0,1.5,0,4.0,0,3.5,0,1.5,0,347.0,0,6.0,1,18.5,0,21.0,0,132.5,0,2.0,0,3.0,0,3.0,0
17.5,0.0,1,0.0,0.0,Jordan Love,0,0.0,LAR,0,0.0,167.1,2024-10-06T16:25:00,2024_week_5,AWAY,GB,45.4,26.2,0.0,6.1,0.0,3.1,100.8,391.3,21841,5,0.0,1,9.2,OFF,0.0,2024,21.0,10.1,0,QB,366.0,1,6.0,1,4.0,0,49.5,0,26.0,1,17.0,1,1.5,0,8.5,1,21.0,0,1.0,0,4.5,0,3.5,0,3.0,0,1.5,0,3.0,1,2.0,0,1.0,0
125.8,0.0,1,0.0,0.0,Geno Smith,0,0.0,NYG,0,0.0,171.8,2024-10-06T16:25:00,2024_week_5,HOME,SEA,69.9,48.9,0.0,3.1,0.0,0.0,122.3,496.1,14895,5,0.0,1,12.2,OFF,0.0,2024,55.9,31.4,0,QB,535.5,0,3.0,1,3.0,0,63.5,1,45.5,1,120.0,1,5.0,0,12.0,1,52.5,1,4.5,0,4.5,0,2.0,0,2.0,0,2.5,0,2.5,0,1.0,0,2.0,0
0.0,0.0,1,0.0,0.0,Matthew Stafford,0,0.0,GB,0,0.0,136.3,2024-10-06T16:25:00,2024_week_5,HOME,LAR,78.6,50.7,0.0,3.1,0.0,0.0,112.5,454.2,9038,5,0.0,1,0.0,OFF,0.0,2024,0.0,0,0,QB,410.0,1,3.0,1,0.0,0,83.5,0,51.5,0,1.5,0,1.5,0,0.5,0,5.0,0,0.5,0,2.0,0,0.5,0,3.5,0,1.0,0,2.0,0,1.0,0,3.0,0
0.0,0.0,1,3.1,3.1,Pat Freiermuth,0,9.2,DAL,12.8,0.0,0,2024-10-06T20:20:00,2024_week_5,HOME,PIT,0.0,0.0,33.2,0.0,38.4,3.1,0,0.0,22507,5,9.2,1,0.0,OFF,0.0,2024,0.0,0,0,TE,1.0,0,2.0,0,2.5,0,0.5,0,4.5,0,1.0,0,2.0,0,4.0,0,3.0,0,39.5,0,3.5,0,8.5,1,9.0,1,31.5,1,3.0,1,3.0,1,3.0,0
0.0,0.0,1,0.0,3.1,George Kittle,0,21.0,ARI,14,0.0,0,2024-10-06T16:05:00,2024_week_5,HOME,SF,0.0,0.0,26.2,0.0,111.8,0.0,0,0.0,19063,5,14.0,1,0.0,OFF,0.0,2024,0.0,0,0,TE,1.0,0,4.5,0,0.0,0,0.0,0,0.0,0,0.5,0,5.0,0,1.0,0,1.5,0,107.5,1,3.0,1,13.5,1,22.5,0,25.5,1,5.0,0,0.5,0,0.5,0
3.1,0.0,1,0.0,0.0,Joe Burrow,0,0.0,BAL,0,0.0,239.3,2024-10-06T13:00:00,2024_week_5,HOME,CIN,68.1,52.4,0.0,15.3,0.0,0.0,134.3,684.8,21693,5,0.0,1,6.1,OFF,0.0,2024,3.1,1.5,0,QB,723.0,0,16.0,0,3.0,0,62.0,1,53.0,0,3.0,1,0.0,0,5.5,1,3.0,1,1.5,0,5.0,0,2.0,0,1.5,0,1.5,0,0.0,0,3.5,0,0.5,0
38.4,0.0,1,0.0,0.0,Patrick Mahomes,0,0.0,NO,0,0.0,151.3,2024-10-07T20:15:00,2024_week_5,HOME,KC,68.1,48.9,0.0,0.0,0.0,0.0,125.4,578.3,18890,5,0.0,1,10.5,OFF,0.0,2024,15.7,11.3,0,QB,555.5,1,1.0,0,1.0,0,73.0,0,44.5,1,35.5,1,2.0,0,9.5,1,14.0,1,2.5,0,0.5,0,2.0,0,3.0,0,4.5,0,4.0,0,1.0,0,0.5,0
15.7,0.0,1,0.0,0.0,Zay Flowers,0,21.0,CIN,27.8,0.0,0,2024-10-06T13:00:00,2024_week_5,AWAY,BAL,0.0,0.0,45.4,0.0,193.9,0.0,0,0.0,23120,5,12.2,1,3.1,OFF,0.0,2024,15.7,15.7,0,WR,1.0,0,5.0,0,1.5,0,3.0,0,2.0,0,17.0,0,3.0,0,3.5,0,17.0,0,203.0,0,4.0,0,11.5,1,21.5,0,45.0,1,4.0,0,4.0,0,3.5,0
0.0,0.0,1,0.0,0.0,Chris Olave,0,12.2,KC,15.3,0.0,0,2024-10-07T20:15:00,2024_week_5,AWAY,NO,0.0,0.0,10.5,0.0,17.5,0.0,0,0.0,22565,5,6.1,1,0.0,OFF,0.0,2024,0.0,0,0,WR,4.5,0,1.0,0,4.0,0,4.5,0,2.0,0,2.5,0,0.5,0,2.5,0,4.5,0,19.0,0,1.5,0,5.5,1,12.0,1,11.0,0,0.5,0,4.5,0,2.5,0
0.0,0.0,1,0.0,0.0,David Njoku,0,9.2,WAS,24.5,0.0,0,2024-10-06T13:00:00,2024_week_5,AWAY,CLE,0.0,0.0,24.5,0.0,24.5,0.0,0,0.0,18876,5,3.1,1,0.0,OFF,0.0,2024,0.0,0,0,TE,3.0,0,3.5,0,1.0,0,1.5,0,2.0,0,4.0,0,2.5,0,4.0,0,4.5,0,25.0,0,2.0,0,3.0,1,9.5,0,25.5,0,3.5,0,3.5,0,3.5,0
0.0,0.0,1,0.0,0.0,Keenan Allen,0,10.5,CAR,19.2,0.0,0,2024-10-06T13:00:00,2024_week_5,HOME,CHI,0.0,0.0,33.2,0.0,57.7,0.0,0,0.0,15076,5,9.2,1,0.0,OFF,0.0,2024,0.0,0,0,WR,3.5,0,1.0,0,2.5,0,5.0,0,1.0,0,1.5,0,1.5,0,3.0,0,1.5,0,55.0,1,5.0,0,9.5,0,11.5,0,34.0,0,0.5,0,4.5,0,4.0,0
127.5,0.0,1,0.0,0.0,D'Andre Swift,0,6.1,CAR,41.1,3.1,0,2024-10-06T13:00:00,2024_week_5,HOME,CHI,0.0,0.0,73.4,0.0,82.1,0.0,0,0.0,21684,5,6.1,1,36.7,OFF,0.0,2024,31.4,10.7,0,RB,5.0,0,1.5,0,4.5,0,0.5,0,4.5,0,121.0,1,3.0,1,37.0,0,34.5,0,85.0,0,3.0,0,6.5,0,6.5,0,68.0,1,3.5,0,3.0,0,0.5,0
160.7,0.0,1,0.0,0.0,Derrick Henry,0,3.1,CIN,12.2,3.1,0,2024-10-06T13:00:00,2024_week_5,AWAY,BAL,0.0,0.0,12.2,0.0,12.2,0.0,0,0.0,17959,5,3.1,1,26.2,OFF,0.0,2024,89.1,10.7,0,RB,4.5,0,2.5,0,4.0,0,1.5,0,4.0,0,167.0,0,3.0,1,28.0,0,91.0,0,12.5,0,1.0,0,3.0,1,3.0,1,12.0,1,3.0,0,3.5,0,0.0,0
45.4,0.0,1,0.0,0.0,Alvin Kamara,0,14.0,KC,11.7,0.0,0,2024-10-07T20:15:00,2024_week_5,AWAY,NO,0.0,0.0,24.5,0.0,69.9,0.0,0,0.0,18878,5,10.5,1,19.2,OFF,0.0,2024,15.7,7.3,0,RB,4.0,0,2.0,0,1.0,0,0.5,0,1.5,0,46.0,0,1.0,0,20.0,0,14.5,1,76.0,0,3.5,0,10.0,1,13.0,1,25.5,0,1.5,0,1.5,0,2.5,0
6.1,0.0,1,0.0,0.0,CeeDee Lamb,0,15.7,PIT,21.7,0.0,0,2024-10-06T20:20:00,2024_week_5,AWAY,DAL,0.0,0.0,47.2,0.0,108.3,0.0,0,0.0,21679,5,15.3,1,3.1,OFF,0.0,2024,6.1,6.1,0,WR,3.5,0,0.5,0,3.5,0,5.0,0,4.5,0,6.5,0,3.0,0,3.0,1,5.5,1,104.0,1,1.0,0,14.0,1,15.5,1,42.5,1,0.5,0,4.0,0,1.5,0
0.0,0.0,1,0.0,0.0,Kirk Cousins,0,0.0,TB,0,0.0,200.6,2024-10-03T20:15:00,2024_week_5,HOME,ATL,101.3,73.4,0.0,12.2,0.0,0.0,126.5,889.2,14252,5,0.0,1,0.0,OFF,0.0,2024,0.0,0,0,QB,940.5,0,12.5,0,3.5,0,103.5,0,74.5,0,3.5,0,4.5,0,4.5,0,1.5,0,0.5,0,0.0,0,1.5,0,0.5,0,3.0,0,4.5,0,1.5,0,3.0,0
0.0,0.0,1,0.0,0.0,Derek Carr,0,0.0,KC,0,0.0,155.7,2024-10-07T20:15:00,2024_week_5,AWAY,NO,48.9,31.4,0.0,6.1,0.0,0.0,112.3,288.3,16311,5,0.0,1,0.0,OFF,0.0,2024,0.0,0,0,QB,264.5,1,6.5,0,3.0,0,50.5,0,32.5,0,1.5,0,1.0,0,4.5,0,1.5,0,3.0,0,1.0,0,4.5,0,2.5,0,1.5,0,4.5,0,4.5,0,4.5,0
117.0,0.0,1,0.0,0.0,Austin Ekeler,0,6.1,CLE,26.2,0.0,0,2024-10-06T13:00:00,2024_week_5,HOME,WAS,0.0,0.0,57.7,0.0,52.4,3.1,0,0.0,19562,5,6.1,1,10.5,OFF,0.0,2024,87.4,19.6,0,RB,1.0,0,0.5,0,2.0,0,1.5,0,2.5,0,125.0,0,1.5,0,11.5,0,94.5,0,53.5,0,3.0,0,5.5,1,6.0,1,57.0,1,3.0,1,3.5,0,4.0,0
0.0,0.0,1,0.0,6.1,DJ Moore,0,14.0,CAR,36.7,0.0,0,2024-10-06T13:00:00,2024_week_5,HOME,CHI,0.0,0.0,59.4,0.0,183.4,0.0,0,0.0,19844,5,15.3,1,0.0,OFF,0.0,2024,0.0,0,0,WR,1.5,0,1.5,0,2.5,0,3.5,0,1.5,0,2.5,0,1.0,0,0.0,0,0.5,0,195.5,0,6.5,0,14.5,1,13.0,1,62.0,0,2.5,0,0.0,0,5.0,0
9.2,0.0,1,3.1,0.0,Dak Prescott,0,0.0,PIT,0,0.0,158.2,2024-10-06T20:20:00,2024_week_5,AWAY,DAL,73.4,50.7,0.0,6.1,0.0,3.1,120.5,614.9,18055,5,0.0,1,3.1,OFF,0.0,2024,9.2,9.2,0,QB,642.0,0,6.5,0,3.0,0,77.5,0,47.0,1,8.5,1,0.5,0,3.0,1,9.0,1,2.0,0,5.0,0,4.0,0,4.5,0,0.0,0,3.0,1,3.0,1,1.5,0
0.0,0.0,1,0.0,0.0,Amari Cooper,0,17.5,WAS,26.2,0.0,0,2024-10-06T13:00:00,2024_week_5,AWAY,CLE,0.0,0.0,33.2,0.0,104.8,0.0,0,0.0,16765,5,12.2,1,0.0,OFF,0.0,2024,0.0,0,0,WR,4.0,0,2.0,0,1.5,0,3.5,0,4.0,0,5.0,0,2.5,0,1.5,0,4.5,0,104.0,1,3.0,0,11.0,1,16.0,1,30.5,1,2.0,0,4.5,0,2.0,0
0.0,0.0,1,0.0,0.0,Aaron Rodgers,0,0.0,MIN,0,0.0,95.8,2024-10-06T09:30:00,2024_week_5,AWAY,NYJ,94.3,50.7,0.0,6.1,0.0,3.1,93.8,426.3,2593,5,0.0,1,0.0,OFF,0.0,2024,0.0,0,0,QB,406.5,1,6.5,0,0.5,0,101.0,0,46.0,1,2.0,0,4.0,0,4.0,0,1.0,0,0.5,0,3.5,0,1.0,0,4.5,0,3.5,0,3.5,0,2.0,0,4.5,0
0.0,0.0,1,0.0,0.0,Brandon Aiyuk,0,21.0,ARI,32.1,0.0,0,2024-10-06T16:05:00,2024_week_5,HOME,SF,0.0,0.0,92.6,0.0,256.8,0.0,0,0.0,21747,5,14.0,1,0.0,OFF,0.0,2024,0.0,0,0,WR,4.5,0,0.5,0,0.5,0,3.5,0,3.0,0,0.5,0,1.0,0,4.5,0,0.5,0,244.0,1,1.0,0,14.5,0,19.0,1,87.5,1,3.5,0,5.0,0,3.5,0
47.2,0.0,1,0.0,0.0,Justin Fields,0,0.0,DAL,0,0.0,163,2024-10-06T20:20:00,2024_week_5,HOME,PIT,47.2,26.2,0.0,6.1,0.0,3.1,97.1,228.9,22492,5,0.0,1,10.5,OFF,0.0,2024,14.0,13.7,0,QB,206.5,1,6.5,0,5.0,0,46.0,1,27.5,0,49.5,0,2.0,0,9.5,1,14.0,0,5.0,0,0.5,0,1.0,0,1.0,0,3.0,0,3.0,1,4.0,0,2.5,0
96.1,0.0,1,3.1,0.0,Lamar Jackson,0,0.0,CIN,0,0.0,209.5,2024-10-06T13:00:00,2024_week_5,AWAY,BAL,73.4,45.4,0.0,12.2,0.0,6.1,108.1,608.0,19781,5,0.0,1,21.0,OFF,0.0,2024,31.4,14,0,QB,554.5,1,13.0,0,3.0,0,80.0,0,44.5,1,103.0,0,2.0,0,19.0,1,33.0,0,0.0,0,0.0,0,0.0,0,4.0,0,1.5,0,6.5,0,3.0,1,2.5,0
57.7,0.0,1,0.0,0.0,Brock Purdy,0,0.0,ARI,0,0.0,108.5,2024-10-06T16:05:00,2024_week_5,HOME,SF,61.1,33.2,0.0,3.1,0.0,0.0,94.9,426.3,23241,5,0.0,1,12.2,OFF,0.0,2024,21.0,14.3,0,QB,456.0,0,3.0,1,0.0,0,61.5,0,33.5,0,54.0,1,1.0,0,12.5,0,21.5,0,0.5,0,2.5,0,4.5,0,1.5,0,4.0,0,5.0,0,3.5,0,1.0,0
106.6,0.0,1,0.0,0.0,Bijan Robinson,0,9.2,TB,16.2,0.0,0,2024-10-03T20:15:00,2024_week_5,HOME,ATL,0.0,0.0,10.5,0.0,28.0,0.0,0,0.0,23189,5,9.2,1,21.0,OFF,0.0,2024,48.9,15.6,0,RB,0.5,0,2.0,0,2.5,0,4.5,0,0.0,0,109.0,0,4.5,0,19.0,1,50.5,0,28.0,0,2.5,0,9.5,0,9.5,0,9.5,1,1.5,0,2.5,0,0.0,0
0.0,0.0,1,0.0,0.0,Stefon Diggs,0,14.0,BUF,23.9,0.0,0,2024-10-06T13:00:00,2024_week_5,HOME,HOU,0.0,0.0,31.4,0.0,143.3,0.0,0,0.0,16906,5,10.5,1,0.0,OFF,0.0,2024,0.0,0,0,WR,4.0,0,4.5,0,4.5,0,2.0,0,3.0,0,5.0,0,3.5,0,2.5,0,5.0,0,140.0,1,4.5,0,10.0,1,13.0,1,30.0,1,1.0,0,3.5,0,2.5,0
155.5,0.0,1,0.0,0.0,Rhamondre Stevenson,0,12.2,MIA,2.4,3.1,0,2024-10-06T13:00:00,2024_week_5,HOME,NE,0.0,0.0,10.5,0.0,9.2,0.0,0,0.0,22546,5,12.2,1,21.0,OFF,0.0,2024,57.7,12.9,0,RB,3.5,0,3.5,0,4.5,0,1.5,0,0.5,0,142.5,1,3.0,1,22.5,0,62.0,0,9.5,0,2.5,0,11.5,1,13.0,0,10.5,0,4.5,0,4.5,0,5.0,0
40.2,0.0,1,0.0,0.0,Breece Hall,0,12.2,MIN,14.3,0.0,0,2024-10-06T09:30:00,2024_week_5,AWAY,NYJ,0.0,0.0,10.5,0.0,24.5,0.0,0,0.0,22526,5,9.2,1,15.7,OFF,0.0,2024,17.5,7.9,0,RB,5.0,0,1.0,0,0.0,0,1.0,0,5.0,0,41.5,0,3.5,0,15.5,1,17.0,1,24.0,1,1.0,0,9.0,1,12.5,0,10.5,0,2.5,0,4.0,0,3.5,0
0.0,0.0,1,0.0,0.0,Christian Kirk,0,12.2,IND,38.4,0.0,0,2024-10-06T13:00:00,2024_week_5,HOME,JAX,0.0,0.0,106.6,0.0,153.7,0.0,0,0.0,19815,5,12.2,1,0.0,OFF,0.0,2024,0.0,0,0,WR,4.0,0,1.0,0,4.0,0,1.0,0,2.0,0,5.0,0,4.5,0,2.0,0,1.0,0,168.5,0,3.5,0,13.0,0,11.0,1,100.0,1,2.0,0,2.5,0,2.5,0
0.0,0.0,1,0.0,6.1,Tee Higgins,0,24.5,BAL,16.1,0.0,0,2024-10-06T13:00:00,2024_week_5,HOME,CIN,0.0,0.0,29.7,0.0,145.0,0.0,0,0.0,21690,5,15.7,1,0.0,OFF,0.0,2024,0.0,0,0,WR,0.5,0,1.5,0,3.5,0,1.0,0,2.0,0,4.5,0,3.5,0,3.0,0,4.0,0,147.0,0,6.0,1,15.0,1,24.5,0,31.0,0,2.0,0,4.5,0,2.5,0
94.3,0.0,1,0.0,0.0,Josh Allen,0,0.0,HOU,0,0.0,98.5,2024-10-06T13:00:00,2024_week_5,AWAY,BUF,52.4,15.7,0.0,3.1,0.0,0.0,52.4,228.9,19801,5,0.0,1,12.2,OFF,0.0,2024,33.2,23.6,0,QB,227.0,1,3.0,1,4.5,0,54.5,0,17.0,0,99.5,0,0.0,0,13.5,0,30.5,1,4.0,0,3.0,0,2.0,0,2.0,0,4.5,0,4.5,0,0.0,0,0.5,0
0.0,0.0,1,0.0,3.1,Michael Pittman Jr.,0,14.0,JAX,12.9,0.0,0,2024-10-06T13:00:00,2024_week_5,AWAY,IND,0.0,0.0,47.2,0.0,64.6,0.0,0,0.0,21744,5,15.3,1,0.0,OFF,0.0,2024,0.0,0,0,WR,1.5,0,4.5,0,0.5,0,1.0,0,2.0,0,4.0,0,1.5,0,1.5,0,0.0,0,66.0,0,3.0,1,15.5,0,14.5,0,48.5,0,5.0,0,2.0,0,4.0,0
47.2,0.0,1,3.1,0.0,C.J. Stroud,0,0.0,BUF,0,0.0,170.5,2024-10-06T13:00:00,2024_week_5,HOME,HOU,66.4,48.9,0.0,3.1,0.0,3.1,128.8,578.3,23239,5,0.0,1,9.2,OFF,0.0,2024,22.7,15.7,0,QB,612.0,0,3.5,0,3.5,0,73.0,0,51.0,0,43.0,1,1.0,0,8.5,1,23.0,0,2.0,0,1.5,0,3.5,0,1.5,0,1.0,0,3.0,1,3.5,0,1.0,0
0.0,0.0,1,3.1,0.0,DK Metcalf,0,12.2,NYG,24.1,0.0,0,2024-10-06T16:25:00,2024_week_5,HOME,SEA,0.0,0.0,38.4,0.0,96.1,3.1,0,0.0,20875,5,12.2,1,0.0,OFF,0.0,2024,0.0,0,0,WR,1.5,0,1.0,0,2.0,0,2.5,0,2.5,0,4.5,0,1.5,0,3.0,0,4.0,0,92.0,1,1.0,0,13.0,0,12.0,1,34.5,1,3.0,1,3.0,1,2.5,0
0.0,0.0,1,0.0,0.0,Travis Kelce,0,17.5,NO,13.6,0.0,0,2024-10-07T20:15:00,2024_week_5,HOME,KC,0.0,0.0,36.7,0.0,122.3,0.0,0,0.0,15048,5,15.7,1,0.0,OFF,0.0,2024,0.0,0,0,TE,2.5,0,0.5,0,4.5,0,4.0,0,0.5,0,1.0,0,4.0,0,0.5,0,0.5,0,110.5,1,1.0,0,16.0,0,18.5,0,35.5,1,0.5,0,5.0,0,2.5,0
0.0,0.0,1,0.0,0.0,Dalton Kincaid,0,10.5,HOU,29.7,0.0,0,2024-10-06T13:00:00,2024_week_5,AWAY,BUF,0.0,0.0,45.4,0.0,59.4,0.0,0,0.0,24102,5,6.1,1,0.0,OFF,0.0,2024,0.0,0,0,TE,0.0,0,3.5,0,2.5,0,4.0,0,2.0,0,0.5,0,3.0,0,1.5,0,1.5,0,53.5,1,3.5,0,6.5,0,11.5,0,44.0,1,0.5,0,5.0,0,1.5,0
0.0,0.0,1,0.0,6.1,Mike Evans,0,12.2,ATL,21.7,0.0,0,2024-10-03T20:15:00,2024_week_5,AWAY,TB,0.0,0.0,40.2,0.0,108.3,0.0,0,0.0,16597,5,15.3,1,0.0,OFF,0.0,2024,0.0,0,0,WR,1.0,0,1.0,0,3.5,0,2.5,0,2.5,0,0.5,0,4.0,0,1.5,0,1.0,0,110.0,0,5.5,1,16.0,0,13.5,0,40.5,0,4.5,0,3.0,0,1.5,0
24.5,0.0,1,3.1,0.0,Deshaun Watson,0,0.0,WAS,0,0.0,134.9,2024-10-06T13:00:00,2024_week_5,AWAY,CLE,48.9,26.2,0.0,3.1,0.0,3.1,93.6,218.4,18857,5,0.0,1,9.2,OFF,0.0,2024,15.3,14.3,0,QB,228.0,0,3.0,1,1.0,0,46.5,1,26.5,0,23.0,1,4.0,0,8.5,1,16.0,0,1.5,0,0.5,0,2.0,0,3.5,0,0.5,0,3.0,1,3.0,1,1.0,0
12.2,0.0,1,0.0,0.0,Trevor Lawrence,0,0.0,IND,0,0.0,208.7,2024-10-06T13:00:00,2024_week_5,HOME,JAX,59.4,48.9,0.0,6.1,0.0,0.0,144,648.1,22490,5,0.0,1,6.1,OFF,0.0,2024,6.1,6.1,0,QB,586.0,1,6.0,1,2.5,0,64.0,0,44.5,1,11.5,1,3.5,0,6.0,1,5.5,1,2.0,0,2.0,0,3.5,0,1.5,0,2.0,0,1.5,0,3.5,0,3.5,0
0.0,0.0,1,0.0,0.0,Jaylen Waddle,0,14.0,NE,20.1,0.0,0,2024-10-06T13:00:00,2024_week_5,AWAY,MIA,0.0,0.0,34.9,0.0,80.4,0.0,0,0.0,22598,5,12.2,1,0.0,OFF,0.0,2024,0.0,0,0,WR,2.5,0,4.5,0,4.0,0,3.5,0,3.0,0,1.0,0,3.0,0,4.0,0,3.5,0,73.5,1,1.5,0,13.5,0,15.0,0,37.5,0,2.0,0,3.5,0,1.0,0
0.0,0.0,1,0.0,0.0,Tyreek Hill,0,17.5,NE,20.1,0.0,0,2024-10-06T13:00:00,2024_week_5,AWAY,MIA,0.0,0.0,36.7,0.0,120.5,0.0,0,0.0,18082,5,10.5,1,0.0,OFF,0.0,2024,0.0,0,0,WR,4.5,0,0.5,0,4.5,0,3.0,0,0.5,0,0.5,0,0.5,0,3.5,0,4.5,0,110.0,1,3.5,0,10.5,0,16.5,1,40.0,0,4.5,0,5.0,0,0.5,0
